2026-01-13 15:11:58,244 | INFO | Starting btc-alerts | symbol=BTCUSDT interval=30s | telegram=off | setups=on
2026-01-15 13:19:14,141 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.02%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +51.50 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:19:44,186 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.03%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +51.50 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:20:14,185 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.04%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:20:44,196 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.01%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:21:14,215 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.02%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:21:44,249 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.03%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:22:14,596 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.06%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:22:44,303 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.08%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:23:14,333 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.03%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:23:44,359 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.02%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:24:14,380 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.04%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:24:44,406 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.05%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +72.54 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:25:14,751 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.06%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:25:44,471 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.06%, funding +0.000001, width~0.57% |  | Funding: +0.000001 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:26:14,488 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.06%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:26:44,508 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.05%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:27:14,526 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.06%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:27:44,529 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.05%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:28:14,844 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.04%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:28:44,850 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.03%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:29:14,543 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.05%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:29:44,548 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.04%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): +4.09 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:30:14,550 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.06%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:30:44,553 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.08%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:31:14,582 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.04%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:31:44,565 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.02%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:32:14,571 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.03%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:32:44,588 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.05%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:33:14,932 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.04%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:33:44,660 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.02%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:34:14,677 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.06%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:34:44,706 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.06%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -116.72 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:35:14,722 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.03%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:35:44,738 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.02%, funding +0.000002, width~0.57% |  | Funding: +0.000002 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:36:14,774 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.05%, funding +0.000003, width~0.57% |  | Funding: +0.000003 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:36:44,798 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.06%, funding +0.000003, width~0.57% |  | Funding: +0.000003 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:37:14,827 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.09%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:37:44,855 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.07%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:38:14,885 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.04%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:38:44,895 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.03%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:39:14,921 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.01%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:39:45,375 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.01%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -105.51 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:40:14,965 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.02%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:40:44,963 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.02%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:41:15,028 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.02%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:41:45,031 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.03%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:42:15,054 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.03%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:42:45,049 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.03%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:43:15,078 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.05%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:43:45,094 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.07%, funding +0.000004, width~0.57% |  | Funding: +0.000004 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:44:15,124 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.13%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:44:45,128 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.14%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): -40.31 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:45:15,157 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.12%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:45:45,185 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.15%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:46:15,220 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.13%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:46:45,225 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.13%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:47:15,344 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.14%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:47:45,272 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.14%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:48:15,280 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.13%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:48:45,315 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.12%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:49:15,316 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.11%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:49:45,335 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.11%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +11.20 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:50:15,361 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.09%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:50:45,363 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.15%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:51:15,392 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.15%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:51:45,425 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.18%, funding +0.000005, width~0.57% |  | Funding: +0.000005 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:52:15,436 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.21%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:52:45,466 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.20%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:53:15,466 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.22%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:53:45,488 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.26%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:54:15,500 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.33%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:54:45,541 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.29%, funding +0.000006, width~0.57% |  | Funding: +0.000006 | OIΔ(15m): +14.15 (Bybit) |  | Upper zone: 97 087 – 97 155 | Lower zone: 96 471 – 96 539
2026-01-15 13:55:15,560 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.29%, funding +0.000007, width~0.52% |  | Funding: +0.000007 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 97 043 – 97 111 | Lower zone: 96 471 – 96 539
2026-01-15 13:55:45,595 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.26%, funding +0.000007, width~0.52% |  | Funding: +0.000007 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 97 043 – 97 111 | Lower zone: 96 471 – 96 539
2026-01-15 13:56:15,618 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.25%, funding +0.000007, width~0.48% |  | Funding: +0.000007 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 97 008 – 97 076 | Lower zone: 96 471 – 96 539
2026-01-15 13:56:45,981 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.24%, funding +0.000007, width~0.48% |  | Funding: +0.000007 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 97 008 – 97 076 | Lower zone: 96 471 – 96 539
2026-01-15 13:57:15,660 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.25%, funding +0.000007, width~0.44% |  | Funding: +0.000007 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 96 966 – 97 034 | Lower zone: 96 471 – 96 539
2026-01-15 13:57:45,668 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.28%, funding +0.000007, width~0.44% |  | Funding: +0.000007 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 96 966 – 97 034 | Lower zone: 96 471 – 96 539
2026-01-15 13:58:15,690 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.25%, funding +0.000008, width~0.43% |  | Funding: +0.000008 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 96 960 – 97 028 | Lower zone: 96 471 – 96 539
2026-01-15 13:58:46,033 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.23%, funding +0.000008, width~0.43% |  | Funding: +0.000008 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 96 960 – 97 028 | Lower zone: 96 471 – 96 539
2026-01-15 13:59:15,732 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.25%, funding +0.000008, width~0.43% |  | Funding: +0.000008 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 96 952 – 97 020 | Lower zone: 96 471 – 96 539
2026-01-15 13:59:45,747 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.26%, funding +0.000008, width~0.43% |  | Funding: +0.000008 | OIΔ(15m): -89.90 (Bybit) |  | Upper zone: 96 952 – 97 020 | Lower zone: 96 471 – 96 539
2026-01-15 14:00:15,780 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.21%, funding +0.000008, width~0.40% |  | Funding: +0.000008 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 923 – 96 991 | Lower zone: 96 471 – 96 539
2026-01-15 14:00:46,093 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.22%, funding +0.000008, width~0.40% |  | Funding: +0.000008 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 923 – 96 991 | Lower zone: 96 471 – 96 539
2026-01-15 14:01:15,791 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.24%, funding +0.000009, width~0.39% |  | Funding: +0.000009 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 913 – 96 981 | Lower zone: 96 471 – 96 539
2026-01-15 14:01:45,828 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.22%, funding +0.000009, width~0.39% |  | Funding: +0.000009 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 913 – 96 981 | Lower zone: 96 471 – 96 539
2026-01-15 14:02:15,834 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.19%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 900 – 96 968 | Lower zone: 96 471 – 96 539
2026-01-15 14:02:45,843 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.16%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 900 – 96 968 | Lower zone: 96 471 – 96 539
2026-01-15 14:03:15,863 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.13%, funding +0.000008, width~0.37% |  | Funding: +0.000008 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 895 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:03:45,863 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.14%, funding +0.000008, width~0.37% |  | Funding: +0.000008 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 895 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:04:15,892 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.12%, funding +0.000008, width~0.37% |  | Funding: +0.000008 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 896 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:04:45,920 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.13%, funding +0.000008, width~0.37% |  | Funding: +0.000008 | OIΔ(15m): -38.33 (Bybit) |  | Upper zone: 96 896 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:05:15,944 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.16%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 895 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:05:45,976 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.15%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 895 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:06:16,015 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.08%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 896 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:06:46,033 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.09%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 895 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:07:16,042 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.06%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 895 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:07:46,061 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m +0.06%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 895 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:08:16,092 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.05%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 896 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:08:46,155 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.06%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 896 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:09:16,454 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.05%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 896 – 96 963 | Lower zone: 96 471 – 96 539
2026-01-15 14:09:46,168 | INFO | 🧭 MARKET REGIME | TRANSITION | px15m -0.07%, funding +0.000009, width~0.37% |  | Funding: +0.000009 | OIΔ(15m): -20.88 (Bybit) |  | Upper zone: 96 896 – 96 963 | Lower zone: 96 471 – 96 539
